Date,BDI_Close,BDI_High,BDI_Low
2014-05-12,987,987,987
2014-05-13,982,982,982
2014-05-14,1002,1002,1002
2014-05-15,1021,1021,1021
2014-05-16,1027,1027,1027
2014-05-19,1022,1022,1022
2014-05-20,1010,1010,1010
2014-05-21,988,988,988
2014-05-22,966,966,966
2014-05-23,964,964,964
2014-05-27,973,973,973
2014-05-28,954,954,954
2014-05-29,940,940,940
2014-05-30,934,934,934
2014-06-02,934,934,934
2014-06-03,948,948,948
2014-06-04,959,959,959
2014-06-05,977,977,977
2014-06-06,989,989,989
2014-06-09,999,999,999
2014-06-10,1004,1004,1004
2014-06-11,973,973,973
2014-06-12,939,939,939
2014-06-13,906,906,906
2014-06-16,880,880,880
2014-06-17,858,858,858
2014-06-18,867,867,867
2014-06-19,902,902,902
2014-06-20,904,904,904
2014-06-23,886,886,886
2014-06-24,867,867,867
2014-06-25,846,846,846
2014-06-26,824,824,824
2014-06-27,831,831,831
2014-06-30,850,850,850
2014-07-01,894,894,894
2014-07-02,890,890,890
2014-07-03,890,890,890
2014-07-04,893,893,893
2014-07-07,888,888,888
2014-07-08,881,881,881
2014-07-09,863,863,863
2014-07-10,836,836,836
2014-07-11,814,814,814
2014-07-14,798,798,798
2014-07-15,782,782,782
2014-07-16,755,755,755
2014-07-17,738,738,738
2014-07-18,732,732,732
2014-07-21,724,724,724
2014-07-22,723,723,723
2014-07-23,727,727,727
2014-07-24,732,732,732
2014-07-25,739,739,739
2014-07-28,743,743,743
2014-07-29,747,747,747
2014-07-30,754,754,754
2014-07-31,755,755,755
2014-08-01,751,751,751
2014-08-04,753,753,753
2014-08-05,755,755,755
2014-08-06,759,759,759
2014-08-07,765,765,765
2014-08-08,777,777,777
2014-08-11,792,792,792
2014-08-12,836,836,836
2014-08-13,871,871,871
2014-08-14,942,942,942
2014-08-15,1015,1015,1015
2014-08-18,1042,1042,1042
2014-08-19,1040,1040,1040
2014-08-20,1061,1061,1061
2014-08-21,1096,1096,1096
2014-08-22,1088,1088,1088
2014-08-26,1070,1070,1070
2014-08-27,1063,1063,1063
2014-08-28,1119,1119,1119
2014-08-29,1147,1147,1147
2014-09-01,1151,1151,1151
2014-09-02,1149,1149,1149
2014-09-03,1142,1142,1142
2014-09-04,1147,1147,1147
2014-09-05,1155,1155,1155
2014-09-08,1166,1166,1166
2014-09-09,1197,1197,1197
2014-09-10,1197,1197,1197
2014-09-11,1186,1186,1186
2014-09-12,1181,1181,1181
2014-09-15,1173,1173,1173
2014-09-16,1150,1150,1150
2014-09-17,1124,1124,1124
2014-09-18,1089,1089,1089
2014-09-19,1075,1075,1075
2014-09-22,1077,1077,1077
2014-09-23,1073,1073,1073
2014-09-24,1056,1056,1056
2014-09-25,1038,1038,1038
2014-09-26,1049,1049,1049
2014-09-29,1062,1062,1062
2014-09-30,1063,1063,1063
2014-10-01,1055,1055,1055
2014-10-02,1041,1041,1041
2014-10-03,1037,1037,1037
2014-10-06,1029,1029,1029
2014-10-07,1015,1015,1015
2014-10-08,991,991,991
2014-10-09,974,974,974
2014-10-10,963,963,963
2014-10-13,954,954,954
2014-10-14,948,948,948
2014-10-15,935,935,935
2014-10-16,930,930,930
2014-10-17,944,944,944
2014-10-20,973,973,973
2014-10-21,1090,1090,1090
2014-10-22,1136,1136,1136
2014-10-23,1155,1155,1155
2014-10-24,1192,1192,1192
2014-10-27,1285,1285,1285
2014-10-28,1395,1395,1395
2014-10-29,1428,1428,1428
2014-10-30,1424,1424,1424
2014-10-31,1428,1428,1428
2014-11-03,1456,1456,1456
2014-11-04,1484,1484,1484
2014-11-05,1464,1464,1464
2014-11-06,1436,1436,1436
2014-11-07,1437,1437,1437
2014-11-10,1418,1418,1418
2014-11-11,1370,1370,1370
2014-11-12,1327,1327,1327
2014-11-13,1264,1264,1264
2014-11-14,1256,1256,1256
2014-11-17,1264,1264,1264
2014-11-18,1296,1296,1296
2014-11-19,1306,1306,1306
2014-11-20,1332,1332,1332
2014-11-21,1324,1324,1324
2014-11-24,1317,1317,1317
2014-11-25,1313,1313,1313
2014-11-26,1239,1239,1239
2014-11-27,1187,1187,1187
2014-11-28,1153,1153,1153
2014-12-01,1137,1137,1137
2014-12-02,1119,1119,1119
2014-12-03,1079,1079,1079
2014-12-04,1019,1019,1019
2014-12-05,982,982,982
2014-12-08,952,952,952
2014-12-09,933,933,933
2014-12-10,911,911,911
2014-12-11,887,887,887
2014-12-12,863,863,863
2014-12-15,845,845,845
2014-12-16,838,838,838
2014-12-17,827,827,827
2014-12-18,814,814,814
2014-12-19,803,803,803
2014-12-22,794,794,794
2014-12-23,788,788,788
2014-12-24,782,782,782
2015-01-02,771,771,771
2015-01-05,761,761,761
2015-01-06,758,758,758
2015-01-07,744,744,744
2015-01-08,724,724,724
2015-01-09,709,709,709
2015-01-12,723,723,723
2015-01-13,762,762,762
2015-01-14,757,757,757
2015-01-15,749,749,749
2015-01-16,741,741,741
2015-01-19,739,739,739
2015-01-20,753,753,753
2015-01-21,770,770,770
2015-01-22,751,751,751
2015-01-23,720,720,720
2015-01-26,703,703,703
2015-01-27,688,688,688
2015-01-28,666,666,666
2015-01-29,632,632,632
2015-01-30,608,608,608
2015-02-02,590,590,590
2015-02-03,577,577,577
2015-02-04,569,569,569
2015-02-05,564,564,564
2015-02-06,559,559,559
2015-02-09,554,554,554
2015-02-10,556,556,556
2015-02-11,553,553,553
2015-02-12,540,540,540
2015-02-13,530,530,530
2015-02-16,522,522,522
2015-02-17,516,516,516
2015-02-18,509,509,509
2015-02-23,512,512,512
2015-02-24,516,516,516
2015-02-25,524,524,524
2015-02-26,533,533,533
2015-02-27,540,540,540
2015-03-02,548,548,548
2015-03-03,553,553,553
2015-03-04,559,559,559
2015-03-05,561,561,561
2015-03-06,565,565,565
2015-03-09,568,568,568
2015-03-10,568,568,568
2015-03-11,565,565,565
2015-03-12,560,560,560
2015-03-13,562,562,562
2015-03-16,564,564,564
2015-03-17,568,568,568
2015-03-18,571,571,571
2015-03-19,584,584,584
2015-03-20,591,591,591
2015-03-23,594,594,594
2015-03-24,597,597,597
2015-03-25,598,598,598
2015-03-26,598,598,598
2015-03-27,596,596,596
2015-03-30,599,599,599
2015-03-31,602,602,602
2015-04-01,596,596,596
2015-04-02,588,588,588
2015-04-07,583,583,583
2015-04-08,580,580,580
2015-04-09,580,580,580
2015-04-10,580,580,580
2015-04-13,578,578,578
2015-04-14,581,581,581
2015-04-15,586,586,586
2015-04-16,593,593,593
2015-04-17,597,597,597
2015-04-20,598,598,598
2015-04-21,601,601,601
2015-04-22,600,600,600
2015-04-23,599,599,599
2015-04-24,600,600,600
2015-04-27,600,600,600
2015-04-28,601,601,601
2015-04-29,595,595,595
2015-04-30,591,591,591
2015-05-01,587,587,587
2015-05-05,580,580,580
2015-05-06,575,575,575
2015-05-07,573,573,573
2015-05-08,574,574,574
2015-05-11,578,578,578
2015-05-12,589,589,589
2015-05-13,634,634,634
2015-05-14,637,637,637
2015-05-15,634,634,634
2015-05-18,630,630,630
2015-05-19,620,620,620
2015-05-20,606,606,606
2015-05-21,592,592,592
2015-05-22,586,592,586
2015-05-26,584,584,584
2015-05-27,587,587,587
2015-05-28,588,588,588
2015-05-29,589,589,589
2015-06-01,589,589,589
2015-06-02,591,591,591
2015-06-03,598,598,598
2015-06-04,603,603,603
2015-06-05,610,610,610
2015-06-08,610,610,610
2015-06-09,612,612,612
2015-06-10,618,618,618
2015-06-11,629,629,629
2015-06-12,642,642,642
2015-06-15,656,656,656
2015-06-16,681,681,681
2015-06-17,725,725,725
2015-06-18,773,773,773
2015-06-19,779,779,779
2015-06-22,779,779,779
2015-06-23,790,790,790
2015-06-24,829,829,829
2015-06-25,829,829,829
2015-06-26,823,823,823
2015-06-29,813,813,813
2015-06-30,800,800,800
2015-07-01,794,794,794
2015-07-02,794,794,794
2015-07-03,805,805,805
2015-07-06,815,815,815
2015-07-07,830,830,830
2015-07-08,840,840,840
2015-07-09,853,853,853
2015-07-10,874,874,874
2015-07-13,900,900,900
2015-07-14,915,915,915
2015-07-15,951,951,951
2015-07-16,1009,1009,1009
2015-07-17,1048,1048,1048
2015-07-20,1067,1067,1067
2015-07-21,1113,1113,1113
2015-07-22,1118,1118,1118
2015-07-23,1102,1102,1102
2015-07-24,1086,1086,1086
2015-07-27,1090,1090,1090
2015-07-28,1094,1094,1094
2015-07-29,1104,1104,1104
2015-07-30,1100,1100,1100
2015-07-31,1131,1131,1131
2015-08-03,1151,1151,1151
2015-08-04,1200,1200,1200
2015-08-05,1222,1222,1222
2015-08-06,1201,1201,1201
2015-08-07,1200,1200,1200
2015-08-10,1197,1197,1197
2015-08-11,1162,1162,1162
2015-08-12,1093,1093,1093
2015-08-13,1046,1046,1046
2015-08-14,1055,1055,1055
2015-08-17,1063,1063,1063
2015-08-18,1046,1046,1046
2015-08-19,1031,1031,1031
2015-08-20,1014,1014,1014
2015-08-21,994,994,994
2015-08-24,968,968,968
2015-08-25,942,942,942
2015-08-26,918,918,918
2015-08-27,905,905,905
2015-08-28,903,903,903
2015-09-01,911,911,911
2015-09-02,906,906,906
2015-09-03,891,891,891
2015-09-04,875,875,875
2015-09-07,876,876,876
2015-09-08,873,873,873
2015-09-09,855,855,855
2015-09-10,830,830,830
2015-09-11,818,818,818
2015-09-14,805,805,805
2015-09-15,802,802,802
2015-09-16,814,818,814
2015-09-17,883,883,883
2015-09-18,960,960,960
2015-09-21,978,978,978
2015-09-22,923,923,923
2015-09-23,917,917,917
2015-09-24,922,922,922
2015-09-25,943,943,943
2015-09-28,943,943,943
2015-09-29,926,926,926
2015-09-30,900,900,900
2015-10-01,888,888,888
2015-10-02,889,889,889
2015-10-05,881,881,881
2015-10-06,869,869,869
2015-10-07,841,841,841
2015-10-08,817,817,817
2015-10-09,809,809,809
2015-10-12,809,809,809
2015-10-13,804,804,804
2015-10-14,787,787,787
2015-10-15,766,766,766
2015-10-16,754,754,754
2015-10-19,747,747,747
2015-10-20,762,762,762
2015-10-21,780,780,780
2015-10-22,786,786,786
2015-10-23,774,774,774
2015-10-26,759,759,759
2015-10-27,739,739,739
2015-10-28,736,736,736
2015-10-29,728,728,728
2015-10-30,721,721,721
2015-11-02,706,706,706
2015-11-03,680,680,680
2015-11-04,657,680,657
2015-11-05,640,640,640
2015-11-06,631,631,631
2015-11-09,628,628,628
2015-11-10,622,622,622
2015-11-11,599,599,599
2015-11-12,579,579,579
2015-11-13,560,560,560
2015-11-16,550,550,550
2015-11-17,537,537,537
2015-11-18,519,519,519
2015-11-19,504,504,504
2015-11-20,498,498,498
2015-11-23,516,516,516
2015-11-24,528,528,528
2015-11-25,546,546,546
2015-11-26,562,562,562
2015-11-27,581,581,581
2015-11-30,584,584,584
2015-12-01,598,598,598
2015-12-02,590,590,590
2015-12-03,574,574,574
2015-12-04,563,563,563
2015-12-07,551,551,551
2015-12-08,551,551,551
2015-12-09,546,546,546
2015-12-10,534,534,534
2015-12-11,522,522,522
2015-12-14,508,508,508
2015-12-15,484,484,484
2015-12-16,471,471,471
2015-12-17,471,471,471
2015-12-18,477,477,477
2015-12-21,478,478,478
2015-12-22,474,474,474
2015-12-23,475,475,475
2015-12-24,478,478,478
2016-01-04,473,473,473
2016-01-05,468,468,468
2016-01-06,467,467,467
2016-01-07,445,445,445
2016-01-08,429,429,429
2016-01-11,415,415,415
2016-01-12,402,402,402
2016-01-13,394,394,394
2016-01-14,383,383,383
2016-01-15,373,373,373
2016-01-18,369,369,369
2016-01-19,363,363,363
2016-01-20,358,358,358
2016-01-21,355,355,355
2016-01-22,354,354,354
2016-01-25,354,354,354
2016-01-26,345,345,345
2016-01-27,337,337,337
2016-01-28,325,325,325
2016-01-29,317,317,317
2016-02-01,314,314,314
2016-02-02,310,310,310
2016-02-03,303,303,303
2016-02-04,298,298,298
2016-02-05,297,297,297
2016-02-08,293,293,293
2016-02-09,291,291,291
2016-02-10,290,290,290
2016-02-11,290,290,290
2016-02-12,291,291,291
2016-02-15,295,295,295
2016-02-16,301,301,301
2016-02-17,307,307,307
2016-02-18,313,313,313
2016-02-19,315,315,315
2016-02-22,316,316,316
2016-02-23,318,318,318
2016-02-24,322,322,322
2016-02-25,325,325,325
2016-02-26,327,327,327
2016-02-29,329,329,329
2016-03-01,332,332,332
2016-03-02,335,335,335
2016-03-03,342,342,342
2016-03-04,349,349,349
2016-03-07,354,354,354
2016-03-08,366,366,366
2016-03-09,376,376,376
2016-03-10,384,384,384
2016-03-11,388,388,388
2016-03-14,393,393,393
2016-03-15,396,396,396
2016-03-16,393,393,393
2016-03-17,392,392,392
2016-03-18,395,395,395
2016-03-21,398,398,398
2016-03-22,398,398,398
2016-03-23,401,401,401
2016-03-24,406,406,406
2016-03-29,409,409,409
2016-03-30,414,414,414
2016-03-31,429,429,429
2016-04-01,450,450,450
2016-04-04,471,471,471
2016-04-05,487,487,487
2016-04-06,500,500,500
2016-04-07,517,517,517
2016-04-08,539,539,539
2016-04-11,555,555,555
2016-04-12,560,560,560
2016-04-13,567,567,567
2016-04-14,597,597,597
2016-04-15,635,635,635
2016-04-18,659,659,659
2016-04-19,671,671,671
2016-04-20,669,669,669
2016-04-21,670,670,670
2016-04-22,688,688,688
2016-04-25,690,690,690
2016-04-26,704,704,704
2016-04-27,715,715,715
2016-04-28,710,710,710
2016-04-29,703,703,703
2016-05-03,682,682,682
2016-05-04,652,652,652
2016-05-05,642,642,642
2016-05-06,631,631,631
2016-05-09,616,616,616
2016-05-10,594,594,594
2016-05-11,579,579,579
2016-05-12,579,579,579
2016-05-13,600,600,600
2016-05-16,613,613,613
2016-05-17,643,643,643
2016-05-18,642,642,642
2016-05-19,634,634,634
2016-05-20,625,625,625
2016-05-23,624,624,624
2016-05-24,618,618,618
2016-05-25,605,605,605
2016-05-26,601,601,601
2016-05-27,606,606,606
2016-05-31,612,612,612
2016-06-01,612,612,612
2016-06-02,606,606,606
2016-06-03,610,610,610
2016-06-06,607,607,607
2016-06-07,606,606,606
2016-06-08,610,610,610
2016-06-09,611,611,611
2016-06-10,610,610,610
2016-06-13,609,609,609
2016-06-14,608,608,608
2016-06-15,604,604,604
2016-06-16,598,598,598
2016-06-17,587,587,587
2016-06-20,582,582,582
2016-06-21,580,580,580
2016-06-22,585,585,585
2016-06-23,596,596,596
2016-06-24,609,609,609
2016-06-27,616,616,616
2016-06-28,627,627,627
2016-06-29,640,640,640
2016-06-30,660,660,660
2016-07-01,677,677,677
2016-07-04,688,688,688
2016-07-05,692,692,692
2016-07-06,694,694,694
2016-07-07,699,699,699
2016-07-08,703,703,703
2016-07-11,704,704,704
2016-07-12,711,711,711
2016-07-13,726,726,726
2016-07-14,738,738,738
2016-07-15,745,745,745
2016-07-18,748,748,748
2016-07-19,746,746,746
2016-07-20,736,736,736
2016-07-21,726,726,726
2016-07-22,718,718,718
2016-07-25,709,709,709
2016-07-26,696,696,696
2016-07-27,679,679,679
2016-07-28,665,665,665
2016-07-29,656,656,656
2016-08-01,650,650,650
2016-08-02,645,645,645
2016-08-03,641,641,641
2016-08-04,636,636,636
2016-08-05,636,636,636
2016-08-08,636,636,636
2016-08-09,631,631,631
2016-08-10,638,638,638
2016-08-11,653,653,653
2016-08-12,671,671,671
2016-08-15,681,681,681
2016-08-16,687,687,687
2016-08-17,685,685,685
2016-08-18,682,682,682
2016-08-19,683,683,683
2016-08-22,687,687,687
2016-08-23,692,692,692
2016-08-24,706,706,706
2016-08-25,718,718,718
2016-08-26,720,720,720
2016-08-30,715,715,715
2016-08-31,711,711,711
2016-09-01,712,712,712
2016-09-02,720,720,720
2016-09-05,724,724,724
2016-09-06,745,745,745
2016-09-07,773,773,773
2016-09-08,792,792,792
2016-09-09,804,804,804
2016-09-12,804,804,804
2016-09-13,796,796,796
2016-09-14,756,756,756
2016-09-15,764,764,764
2016-09-16,800,800,800
2016-09-19,836,836,836
2016-09-20,865,865,865
2016-09-21,903,903,903
2016-09-22,937,937,937
2016-09-23,941,941,941
2016-09-26,934,934,934
2016-09-27,930,930,930
2016-09-28,912,912,912
2016-09-29,888,888,888
2016-09-30,875,875,875
2016-10-03,864,864,864
2016-10-04,860,860,860
2016-10-05,869,869,869
2016-10-06,915,915,915
2016-10-07,921,921,921
2016-10-10,922,922,922
2016-10-11,922,922,922
2016-10-12,906,906,906
2016-10-13,885,885,885
2016-10-14,892,892,892
2016-10-17,894,894,894
2016-10-18,890,890,890
2016-10-19,872,872,872
2016-10-20,849,849,849
2016-10-21,842,842,842
2016-10-24,831,831,831
2016-10-25,813,813,813
2016-10-26,802,802,802
2016-10-27,798,798,798
2016-10-28,834,834,834
2016-10-31,857,857,857
2016-11-01,838,838,838
2016-11-02,834,834,834
2016-11-03,849,849,849
2016-11-04,855,855,855
2016-11-07,870,870,870
2016-11-08,911,911,911
2016-11-09,954,954,954
2016-11-10,974,974,974
2016-11-11,1045,1045,1045
2016-11-14,1065,1065,1065
2016-11-15,1084,1084,1084
2016-11-16,1145,1145,1145
2016-11-17,1231,1231,1231
2016-11-18,1257,1257,1257
2016-11-21,1240,1240,1240
2016-11-22,1232,1232,1232
2016-11-23,1224,1224,1224
2016-11-24,1201,1201,1201
2016-11-25,1181,1181,1181
2016-11-28,1184,1184,1184
2016-11-29,1202,1202,1202
2016-11-30,1204,1204,1204
2016-12-01,1196,1196,1196
2016-12-02,1198,1198,1198
2016-12-05,1196,1196,1196
2016-12-06,1186,1186,1186
2016-12-07,1162,1162,1162
2016-12-08,1122,1122,1122
2016-12-09,1090,1090,1090
2016-12-12,1069,1069,1069
2016-12-13,1052,1052,1052
2016-12-14,1003,1003,1003
2016-12-15,966,966,966
2016-12-16,946,946,946
2016-12-19,927,927,926
2016-12-20,914,914,914
2016-12-21,926,926,926
2016-12-22,928,928,928
2016-12-23,961,961,961
2017-01-03,953,953,953
2017-01-04,969,969,969
2017-01-05,983,983,983
2017-01-06,963,963,963
2017-01-09,949,949,949
2017-01-10,926,926,926
2017-01-11,894,894,894
2017-01-12,892,892,892
2017-01-13,910,910,910
2017-01-16,925,925,925
2017-01-17,922,922,922
2017-01-18,952,952,952
2017-01-19,942,942,942
2017-01-20,925,925,925
2017-01-23,914,914,914
2017-01-24,886,886,886
2017-01-25,862,862,862
2017-01-26,840,840,840
2017-01-27,827,827,827
2017-01-30,816,816,816
2017-01-31,800,800,800
2017-02-01,786,786,786
2017-02-02,770,770,770
2017-02-03,752,752,752
2017-02-06,735,735,735
2017-02-07,714,714,714
2017-02-08,702,702,702
2017-02-09,707,707,707
2017-02-10,702,702,702
2017-02-13,688,688,688
2017-02-14,685,685,685
2017-02-15,688,688,688
2017-02-16,710,710,710
2017-02-17,741,741,741
2017-02-20,757,757,757
2017-02-21,778,778,778
2017-02-22,806,806,806
2017-02-23,856,856,856
2017-02-24,875,875,875
2017-02-27,878,878,878
2017-02-28,859,859,859
2017-03-01,871,871,871
2017-03-02,904,904,904
2017-03-03,939,939,939
2017-03-06,979,979,979
2017-03-07,1033,1033,1033
2017-03-08,1045,1045,1045
2017-03-09,1064,1064,1064
2017-03-10,1086,1086,1086
2017-03-13,1099,1099,1099
2017-03-14,1112,1112,1112
2017-03-15,1147,1147,1147
2017-03-16,1172,1172,1172
2017-03-17,1196,1196,1196
2017-03-20,1205,1205,1205
2017-03-21,1200,1200,1200
2017-03-22,1190,1190,1190
2017-03-23,1196,1196,1196
2017-03-24,1240,1240,1240
2017-03-27,1282,1282,1282
2017-03-28,1333,1333,1333
2017-03-29,1338,1338,1338
2017-03-30,1324,1324,1324
2017-03-31,1297,1297,1297
2017-04-03,1282,1282,1282
2017-04-04,1255,1255,1255
2017-04-05,1223,1223,1223
2017-04-06,1215,1215,1215
2017-04-07,1223,1223,1223
2017-04-10,1231,1231,1231
2017-04-11,1262,1262,1262
2017-04-12,1282,1282,1282
2017-04-13,1296,1296,1296
2017-04-18,1294,1294,1294
2017-04-19,1278,1278,1278
2017-04-20,1243,1243,1243
2017-04-21,1195,1195,1195
2017-04-24,1170,1170,1170
2017-04-25,1154,1154,1154
2017-04-26,1147,1147,1147
2017-04-27,1134,1134,1134
2017-04-28,1109,1109,1109
2017-05-02,1073,1073,1073
2017-05-03,1034,1034,1034
2017-05-04,1004,1004,1004
2017-05-05,994,994,994
2017-05-08,1001,1001,1001
2017-05-09,1007,1007,1007
2017-05-10,1005,1005,1005
2017-05-11,1012,1012,1012
2017-05-12,1014,1014,1014
2017-05-15,994,994,994
2017-05-16,980,980,980
2017-05-17,960,960,960
2017-05-18,957,957,957
2017-05-19,956,956,956
2017-05-22,954,954,954
2017-05-23,949,949,949
2017-05-24,934,934,934
2017-05-25,918,918,918
2017-05-26,912,912,912
2017-05-30,900,900,900
2017-05-31,878,878,878
2017-06-01,850,850,850
2017-06-02,830,830,830
2017-06-05,821,821,821
2017-06-06,818,818,818
2017-06-07,821,821,821
2017-06-08,824,824,824
2017-06-09,849,849,849
2017-06-12,870,870,870
2017-06-13,870,870,870
2017-06-14,865,865,865
2017-06-15,855,855,855
2017-06-16,851,851,851
2017-06-19,848,848,848
2017-06-20,847,847,847
2017-06-21,844,844,844
2017-06-22,855,855,855
2017-06-23,870,870,870
2017-06-26,884,884,884
2017-06-27,903,903,903
2017-06-28,929,929,929
2017-06-29,920,920,920
2017-06-30,901,901,901
2017-07-03,882,882,882
2017-07-04,871,871,871
2017-07-05,847,847,847
2017-07-06,829,829,829
2017-07-07,822,822,822
2017-07-10,820,820,820
2017-07-11,830,830,830
2017-07-12,859,859,859
2017-07-13,888,888,888
2017-07-14,900,900,900
2017-07-17,912,912,912
2017-07-18,932,932,932
2017-07-19,948,948,948
2017-07-20,964,964,964
2017-07-21,977,977,977
2017-07-24,977,977,977
2017-07-25,980,980,980
2017-07-26,968,968,968
2017-07-27,942,942,942
2017-07-28,933,933,933
2017-07-31,946,946,946
2017-08-01,965,965,965
2017-08-02,993,993,993
2017-08-03,1023,1023,1023
2017-08-04,1032,1032,1032
2017-08-07,1036,1036,1036
2017-08-08,1038,1038,1038
2017-08-09,1050,1050,1050
2017-08-10,1092,1092,1092
2017-08-11,1138,1138,1138
2017-08-14,1155,1155,1155
2017-08-15,1169,1169,1169
2017-08-16,1207,1207,1207
2017-08-17,1247,1247,1247
2017-08-18,1260,1260,1260
2017-08-21,1266,1266,1266
2017-08-22,1249,1249,1249
2017-08-23,1222,1222,1222
2017-08-24,1200,1200,1200
2017-08-25,1209,1209,1209
2017-08-29,1203,1203,1203
2017-08-30,1181,1181,1181
2017-08-31,1184,1184,1184
2017-09-01,1183,1183,1183
2017-09-04,1187,1187,1187
2017-09-05,1215,1215,1215
2017-09-06,1250,1250,1250
2017-09-07,1296,1296,1296
2017-09-08,1332,1332,1332
2017-09-11,1355,1355,1355
2017-09-12,1344,1344,1344
2017-09-13,1337,1337,1337
2017-09-14,1361,1361,1361
2017-09-15,1385,1385,1385
2017-09-18,1398,1398,1398
2017-09-19,1415,1415,1415
2017-09-20,1449,1449,1449
2017-09-21,1470,1470,1470
2017-09-22,1502,1502,1502
2017-09-25,1503,1503,1503
2017-09-26,1476,1476,1476
2017-09-27,1429,1429,1429
2017-09-28,1391,1391,1391
2017-09-29,1356,1356,1356
2017-10-02,1328,1328,1328
2017-10-03,1308,1308,1308
2017-10-04,1320,1320,1320
2017-10-05,1382,1382,1382
2017-10-06,1405,1405,1405
2017-10-09,1411,1411,1411
2017-10-10,1418,1418,1418
2017-10-11,1433,1433,1433
2017-10-12,1458,1458,1458
2017-10-13,1485,1485,1485
2017-10-16,1523,1523,1523
2017-10-17,1552,1552,1552
2017-10-18,1566,1566,1566
2017-10-19,1582,1582,1582
2017-10-20,1578,1578,1578
2017-10-23,1586,1586,1586
2017-10-24,1588,1588,1588
2017-10-25,1573,1573,1573
2017-10-26,1555,1555,1555
2017-10-27,1546,1546,1546
2017-10-30,1534,1534,1534
2017-10-31,1522,1522,1522
2017-11-01,1496,1496,1496
2017-11-02,1482,1482,1482
2017-11-03,1476,1476,1476
2017-11-06,1473,1473,1473
2017-11-07,1477,1477,1477
2017-11-08,1486,1486,1486
2017-11-09,1481,1481,1481
2017-11-10,1464,1464,1464
2017-11-13,1445,1445,1445
2017-11-14,1405,1405,1405
2017-11-15,1374,1374,1374
2017-11-16,1361,1361,1361
2017-11-17,1371,1371,1371
2017-11-20,1385,1385,1385
2017-11-21,1396,1396,1396
2017-11-22,1413,1413,1413
2017-11-23,1445,1445,1445
2017-11-24,1458,1458,1458
2017-11-27,1477,1477,1477
2017-11-28,1506,1506,1506
2017-11-29,1536,1536,1536
2017-11-30,1578,1578,1578
2017-12-01,1626,1626,1626
2017-12-04,1662,1662,1662
2017-12-05,1666,1666,1666
2017-12-06,1670,1670,1670
2017-12-07,1679,1679,1679
2017-12-08,1702,1702,1702
2017-12-11,1727,1727,1727
2017-12-12,1743,1743,1743
2017-12-13,1730,1730,1730
2017-12-14,1668,1668,1668
2017-12-15,1619,1619,1619
2017-12-18,1588,1588,1588
2017-12-19,1547,1547,1547
2017-12-20,1476,1476,1476
2017-12-21,1430,1430,1430
2017-12-22,1366,1366,1366
2018-01-02,1230,1230,1230
2018-01-03,1262,1262,1262
2018-01-04,1341,1341,1341
2018-01-05,1371,1371,1371
2018-01-08,1385,1385,1385
2018-01-09,1395,1395,1395
2018-01-10,1366,1366,1366
2018-01-11,1303,1303,1303
2018-01-12,1279,1279,1279
2018-01-15,1264,1264,1264
2018-01-16,1221,1221,1221
2018-01-17,1164,1164,1164
2018-01-18,1139,1139,1139
2018-01-19,1125,1125,1125
2018-01-22,1129,1129,1129
2018-01-23,1157,1157,1157
2018-01-24,1200,1200,1200
2018-01-25,1217,1217,1217
2018-01-26,1219,1219,1219
2018-01-29,1214,1214,1214
2018-01-30,1191,1191,1191
2018-01-31,1152,1152,1152
2018-02-01,1114,1114,1114
2018-02-02,1095,1095,1095
2018-02-05,1082,1082,1082
2018-02-06,1095,1095,1095
2018-02-07,1097,1097,1097
2018-02-08,1106,1106,1106
2018-02-09,1125,1125,1125
2018-02-12,1123,1123,1123
2018-02-13,1114,1114,1114
2018-02-14,1095,1095,1095
2018-02-15,1089,1089,1089
2018-02-16,1084,1084,1084
2018-02-19,1087,1087,1087
2018-02-20,1117,1117,1117
2018-02-21,1146,1146,1146
2018-02-22,1167,1167,1167
2018-02-23,1185,1185,1185
2018-02-26,1191,1191,1191
2018-02-27,1188,1188,1188
2018-02-28,1192,1192,1192
2018-03-01,1196,1196,1196
2018-03-02,1207,1207,1207
2018-03-05,1210,1210,1210
2018-03-06,1212,1212,1212
2018-03-07,1191,1191,1191
2018-03-08,1197,1197,1197
2018-03-09,1201,1201,1201
2018-03-12,1192,1192,1192
2018-03-13,1179,1179,1179
2018-03-14,1169,1169,1169
2018-03-15,1150,1150,1150
2018-03-16,1143,1143,1143
2018-03-19,1136,1136,1136
2018-03-20,1122,1122,1122
2018-03-21,1117,1117,1117
2018-03-22,1117,1117,1117
2018-03-23,1122,1122,1122
2018-03-26,1126,1126,1126
2018-03-27,1117,1117,1117
2018-03-28,1080,1080,1080
2018-03-29,1055,1055,1055
2018-04-03,1016,1016,1016
2018-04-04,977,977,977
2018-04-05,953,953,953
2018-04-06,948,948,948
2018-04-09,952,952,952
2018-04-10,974,974,974
2018-04-11,979,979,979
2018-04-12,993,993,993
2018-04-13,1014,1014,1014
2018-04-16,1025,1025,1025
2018-04-17,1052,1052,1052
2018-04-18,1124,1124,1124
2018-04-19,1201,1201,1201
2018-04-20,1281,1281,1281
2018-04-23,1306,1306,1306
2018-04-24,1330,1330,1330
2018-04-25,1376,1376,1376
2018-04-26,1375,1375,1375
2018-04-27,1361,1361,1361
2018-04-30,1341,1341,1341
2018-05-01,1327,1327,1327
2018-05-02,1346,1346,1346
2018-05-03,1376,1376,1376
